input,answer
请将“草”拆分为可重新组合的基本部件.,"草,早;艸,早;艹,早"
请将“望”拆分为可重新组合的基本部件.,"亡,月,王"
请将“纹”拆分为可重新组合的基本部件.,"丝,文;纟,文"
请将“藓”拆分为可重新组合的基本部件.,"草,鲜;艸,鲜;艹,鲜"
请将“戏”拆分为可重新组合的基本部件.,"又,戈"
请将“服”拆分为可重新组合的基本部件.,"月,卩,又"
请将“溺”拆分为可重新组合的基本部件.,"水,弱;氵,弱"
请将“惰”拆分为可重新组合的基本部件.,"心,左,肉;忄,左,月"
请将“调”拆分为可重新组合的基本部件.,"言,周;讠,周"
请将“诣”拆分为可重新组合的基本部件.,"言,旨;讠,旨"
请将“婆”拆分为可重新组合的基本部件.,"波,女"
请将“暴”拆分为可重新组合的基本部件.,"日,共,水;日,恭"
请将“裂”拆分为可重新组合的基本部件.,"列,衣"
请将“隆”拆分为可重新组合的基本部件.,"阜,夂,生;阝,夂,生;阜,夕,生;阝,夕,生"
请将“践”拆分为可重新组合的基本部件.,"足,戋"
请将“荣”拆分为可重新组合的基本部件.,"草,冖,木;艸,冖,木;艹,冖,木"
请将“省”拆分为可重新组合的基本部件.,"少,目"
请将“针”拆分为可重新组合的基本部件.,"金,十;钅,十"
请将“绘”拆分为可重新组合的基本部件.,"丝,会;纟,会"
请将“绷”拆分为可重新组合的基本部件.,"丝,朋;纟,朋"
请将“壳”拆分为可重新组合的基本部件.,"士,冗"
请将“忧”拆分为可重新组合的基本部件.,"心,尤;忄,尤"
请将“哭”拆分为可重新组合的基本部件.,"口,口,犬"
请将“径”拆分为可重新组合的基本部件.,"彳,圣"
请将“忙”拆分为可重新组合的基本部件.,"心,亡;忄,亡"
请将“俗”拆分为可重新组合的基本部件.,"人,谷;亻,谷"
请将“袍”拆分为可重新组合的基本部件.,"衣,包;衤,包"
请将“辉”拆分为可重新组合的基本部件.,"车,军"
请将“暖”拆分为可重新组合的基本部件.,"日,爰"
请将“爽”拆分为可重新组合的基本部件.,"大,爻,爻"
请将“签”拆分为可重新组合的基本部件.,"竹,佥"
请将“呆”拆分为可重新组合的基本部件.,"口,木"
请将“据”拆分为可重新组合的基本部件.,"手,居;扌,居;才,居"
请将“凝”拆分为可重新组合的基本部件.,"冰,疑;冫,疑"
请将“商”拆分为可重新组合的基本部件.,"亠,丷,冏"
请将“作”拆分为可重新组合的基本部件.,"人,乍;亻,乍"
请将“汗”拆分为可重新组合的基本部件.,"水,干;氵,干"
请将“赛”拆分为可重新组合的基本部件.,"宀,井,大,贝"
请将“街”拆分为可重新组合的基本部件.,"行,圭;行,土,土"
请将“帆”拆分为可重新组合的基本部件.,"巾,凡"
请将“崭”拆分为可重新组合的基本部件.,"山,斩"
请将“傻”拆分为可重新组合的基本部件.,"人,囟,儿,夕;亻,囟,儿,夂"
请将“的”拆分为可重新组合的基本部件.,"白,勺"
请将“逢”拆分为可重新组合的基本部件.,"辵,夆;辶,夆"
请将“评”拆分为可重新组合的基本部件.,"言,平;讠,平"
请将“杯”拆分为可重新组合的基本部件.,"木,不"
请将“床”拆分为可重新组合的基本部件.,"广,木"
请将“成”拆分为可重新组合的基本部件.,"戊,?"
请将“翘”拆分为可重新组合的基本部件.,"尧,羽"
请将“消”拆分为可重新组合的基本部件.,"水,肖;氵,肖"
请将“促”拆分为可重新组合的基本部件.,"人,足;亻,足"
请将“烁”拆分为可重新组合的基本部件.,"火,乐"
请将“忌”拆分为可重新组合的基本部件.,"己,心"
请将“挤”拆分为可重新组合的基本部件.,"手,齐;扌,齐;才,齐"
请将“较”拆分为可重新组合的基本部件.,"车,交"
请将“完”拆分为可重新组合的基本部件.,"宀,元"
请将“宙”拆分为可重新组合的基本部件.,"宀,由"
请将“撒”拆分为可重新组合的基本部件.,"手,散;扌,散;才,散"
请将“援”拆分为可重新组合的基本部件.,"手,爰;扌,爰;才,爰"
请将“谎”拆分为可重新组合的基本部件.,"言,荒;讠,荒"
请将“浑”拆分为可重新组合的基本部件.,"水,军;氵,军"
请将“米”拆分为可重新组合的基本部件.,"丷,木"
请将“劝”拆分为可重新组合的基本部件.,"又,力"
请将“克”拆分为可重新组合的基本部件.,"十,兄;十,口,儿"
请将“歌”拆分为可重新组合的基本部件.,"哥,欠"
请将“玉”拆分为可重新组合的基本部件.,"王,丶"
请将“郊”拆分为可重新组合的基本部件.,"交,邑;交,阝"
请将“碗”拆分为可重新组合的基本部件.,"石,宛"
请将“文”拆分为可重新组合的基本部件.,"亠,乂"
请将“浊”拆分为可重新组合的基本部件.,"水,虫;氵,虫"
请将“到”拆分为可重新组合的基本部件.,"至,刀;至,刂"
请将“答”拆分为可重新组合的基本部件.,"竹,合"
请将“膛”拆分为可重新组合的基本部件.,"肉,堂;月,堂"
请将“逊”拆分为可重新组合的基本部件.,"辵,孙;辶,孙"
请将“恃”拆分为可重新组合的基本部件.,"心,寺;忄,寺"
请将“她”拆分为可重新组合的基本部件.,"女,也"
请将“刊”拆分为可重新组合的基本部件.,"干,刀;干,刂"
请将“肥”拆分为可重新组合的基本部件.,"肉,巴;月,巴"
请将“暮”拆分为可重新组合的基本部件.,"莫,日"
请将“溪”拆分为可重新组合的基本部件.,"水,奚;氵,奚"
请将“酸”拆分为可重新组合的基本部件.,"酉,夋"
请将“挣”拆分为可重新组合的基本部件.,"手,争;扌,争;才,争"
请将“谊”拆分为可重新组合的基本部件.,"言,宜;讠,宜"
请将“辽”拆分为可重新组合的基本部件.,"辵,了;辶,了"
请将“伦”拆分为可重新组合的基本部件.,"人,仑;亻,仑"
请将“验”拆分为可重新组合的基本部件.,"马,佥"
请将“沫”拆分为可重新组合的基本部件.,"水,末;氵,末"
请将“觉”拆分为可重新组合的基本部件.,"小,冖,见"
请将“裹”拆分为可重新组合的基本部件.,"衣,果"
请将“守”拆分为可重新组合的基本部件.,"宀,寸"
请将“抛”拆分为可重新组合的基本部件.,"手,尢,力,拋;扌,尢,力,拋;才,尢,力,拋"
请将“萎”拆分为可重新组合的基本部件.,"草,委;艸,委;艹,委"
请将“香”拆分为可重新组合的基本部件.,"禾,日"
请将“海”拆分为可重新组合的基本部件.,"水,每;氵,每"
请将“堆”拆分为可重新组合的基本部件.,"土,隹"
请将“满”拆分为可重新组合的基本部件.,"水,草,两;氵,艹,两"
请将“侄”拆分为可重新组合的基本部件.,"人,至;亻,至"
请将“舌”拆分为可重新组合的基本部件.,"千,口"
请将“将”拆分为可重新组合的基本部件.,"爿,肉,寸,將;丬,夕,寸"
请将“般”拆分为可重新组合的基本部件.,"舟,殳"
请将“村”拆分为可重新组合的基本部件.,"木,寸"
请将“唤”拆分为可重新组合的基本部件.,"口,奂"
请将“办”拆分为可重新组合的基本部件.,"力,八"
请将“却”拆分为可重新组合的基本部件.,"去,卩"
请将“头”拆分为可重新组合的基本部件.,"丶,丶,大"
请将“唉”拆分为可重新组合的基本部件.,"口,矣"
请将“裤”拆分为可重新组合的基本部件.,"衣,库;衤,库"
请将“庞”拆分为可重新组合的基本部件.,"广,龙"
请将“淌”拆分为可重新组合的基本部件.,"水,尚;氵,尚"
请将“编”拆分为可重新组合的基本部件.,"丝,扁;纟,扁"
请将“北”拆分为可重新组合的基本部件.,"丬,匕"
请将“钱”拆分为可重新组合的基本部件.,"金,戋;钅,戋"
请将“泉”拆分为可重新组合的基本部件.,"白,水"
请将“考”拆分为可重新组合的基本部件.,"耂,丂;老,丂"
请将“剥”拆分为可重新组合的基本部件.,"录,刀;录,刂"
请将“缩”拆分为可重新组合的基本部件.,"丝,宿;纟,宿"
请将“茄”拆分为可重新组合的基本部件.,"草,加;艸,加;艹,加"
请将“概”拆分为可重新组合的基本部件.,"木,既"
请将“航”拆分为可重新组合的基本部件.,"舟,亢"
请将“妆”拆分为可重新组合的基本部件.,"丬,女"
请将“协”拆分为可重新组合的基本部件.,"十,办"
请将“深”拆分为可重新组合的基本部件.,"水,罙;氵,罙"
请将“沟”拆分为可重新组合的基本部件.,"水,勾;氵,勾"
请将“扣”拆分为可重新组合的基本部件.,"手,口;扌,口;才,口"
请将“预”拆分为可重新组合的基本部件.,"予,页"
请将“岭”拆分为可重新组合的基本部件.,"山,令"
请将“位”拆分为可重新组合的基本部件.,"人,立;亻,立"
