input,answer
"Split armament into from a to r, from m to a, from m to e, from n to t.","ar, ma, me, nt"
"Split endotracheal into from e to o, from t to c, from h to e, from a to l.","endo, trac, he, al"
"Split backsliding into from b to l, from i to d, from i to g.","backsl, id, ing"
"Split nagging into from n to a, from g to g, from i to g.","na, gg, ing"
"Split supercollider into from s to p, from e to r, from c to r.","sup, er, collider"
"Split unbutton into from u to u, from t to t, from o to n.","unbu, tt, on"
"Split manipulate into from m to p, from u to a, from t to e.","manip, ula, te"
"Split full-figured into from f to -, from f to i, from g to d.","full-, fi, gured"
"Split non-racial into from n to n, from - to l.","non, -racial"
"Split high-court into from h to i, from g to h, from - to c, from o to t.","hi, gh, -c, ourt"
"Split correcting into from c to e, from c to t, from i to g.","corre, ct, ing"
"Split shuffle into from s to u, from f to e.","shu, ffle"
"Split unobservable into from u to n, from o to s, from e to b, from l to e.","un, obs, ervab, le"
"Split silhouette into from s to h, from o to e, from t to e.","silh, oue, tte"
"Split nephrologist into from n to o, from l to t.","nephro, logist"
"Split gloaming into from g to l, from o to m, from i to g.","gl, oam, ing"
"Split scheme into from s to c, from h to e, from m to e.","sc, he, me"
"Split lowering into from l to i, from n to g.","loweri, ng"
"Split truism into from t to r, from u to i, from s to m.","tr, ui, sm"
"Split interchangeably into from i to a, from n to y.","intercha, ngeably"
"Split translocation into from t to r, from a to o, from c to t, from i to n.","tr, anslo, cat, ion"
"Split precedent-setting into from p to c, from e to d, from e to t, from i to g.","prec, ed, ent-sett, ing"
"Split travail into from t to r, from a to a, from i to l.","tr, ava, il"
"Split butchery into from b to u, from t to c, from h to e, from r to y.","bu, tc, he, ry"
"Split mass-circulation into from m to l, from a to t, from i to n.","mass-circul, at, ion"
"Split bureaucratic into from b to a, from u to a, from t to c.","burea, ucra, tic"
"Split tourmaline into from t to r, from m to a, from l to i, from n to e.","tour, ma, li, ne"
"Split beardless into from b to d, from l to e, from s to s.","beard, le, ss"
"Split snowfield into from s to f, from i to d.","snowf, ield"
"Split thimerosal into from t to h, from i to r, from o to s, from a to l.","th, imer, os, al"
"Split unproved into from u to v, from e to d.","unprov, ed"
"Split signpost into from s to i, from g to n, from p to o, from s to t.","si, gn, po, st"
"Split blender into from b to l, from e to r.","bl, ender"
"Split chancery into from c to h, from a to n, from c to e, from r to y.","ch, an, ce, ry"
"Split boogeyman into from b to o, from g to e, from y to m, from a to n.","boo, ge, ym, an"
"Split conferral into from c to o, from n to e, from r to r, from a to l.","co, nfe, rr, al"
"Split merciful into from m to e, from r to c, from i to f, from u to l.","me, rc, if, ul"
"Split polemic into from p to l, from e to m, from i to c.","pol, em, ic"
"Split chairperson into from c to e, from r to s, from o to n.","chairpe, rs, on"
"Split cowlick into from c to o, from w to k.","co, wlick"
"Split wood-fired into from w to o, from o to -, from f to i, from r to d.","wo, od-, fi, red"
"Split negotiated into from n to i, from a to t, from e to d.","negoti, at, ed"
"Split stomachache into from s to h, from a to c, from h to e.","stomach, ac, he"
"Split impinge into from i to i, from n to e.","impi, nge"
"Split capital-gains into from c to t, from a to l, from - to g, from a to s.","capit, al, -g, ains"
"Split airboat into from a to r, from b to o, from a to t.","air, bo, at"
"Split baseline into from b to s, from e to e.","bas, eline"
"Split rent-a-car into from r to e, from n to -, from a to -, from c to r.","re, nt-, a-, car"
"Split narratorial into from n to o, from r to i, from a to l.","narrato, ri, al"
"Split resinous into from r to s, from i to s.","res, inous"
"Split senseless into from s to n, from s to e, from l to e, from s to s.","sen, se, le, ss"
"Split joining into from j to o, from i to g.","jo, ining"
"Split surface into from s to a, from c to e.","surfa, ce"
"Split scientific into from s to t, from i to f, from i to c.","scient, if, ic"
"Split musical into from m to u, from s to i, from c to l.","mu, si, cal"
"Split not-knowing into from n to t, from - to k, from n to w, from i to g.","not, -k, now, ing"
"Split surrounded into from s to r, from r to u, from n to d, from e to d.","sur, rou, nd, ed"
"Split redoubtable into from r to b, from t to b, from l to e.","redoub, tab, le"
"Split chicanery into from c to i, from c to a, from n to y.","chi, ca, nery"
"Split disliked into from d to i, from s to i, from k to d.","di, sli, ked"
"Split many-faceted into from m to a, from n to y, from - to f, from a to d.","ma, ny, -f, aceted"
"Split philanderer into from p to a, from n to d, from e to r, from e to r.","phila, nd, er, er"
"Split fluster into from f to u, from s to r.","flu, ster"
"Split parent-adolescent into from p to -, from a to t.","parent-, adolescent"
"Split victimized into from v to m, from i to z, from e to d.","victim, iz, ed"
"Split qualifier into from q to u, from a to i, from f to i, from e to r.","qu, ali, fi, er"
"Split pasture into from p to s, from t to u, from r to e.","pas, tu, re"
"Split writing into from w to t, from i to g.","writ, ing"
"Split faceted into from f to c, from e to d.","fac, eted"
"Split stapled into from s to t, from a to p, from l to d.","st, ap, led"
"Split reeling into from r to i, from n to g.","reeli, ng"
"Split station into from s to t, from a to n.","st, ation"
"Split pervasively into from p to v, from a to s, from i to y.","perv, as, ively"
"Split plaintiff into from p to n, from t to i, from f to f.","plain, ti, ff"
"Split mobile-phone into from m to o, from b to o, from n to e.","mo, bile-pho, ne"
"Split doomster into from d to m, from s to r.","doom, ster"
"Split pleated into from p to l, from e to a, from t to d.","pl, ea, ted"
"Split peculiar into from p to e, from c to u, from l to i, from a to r.","pe, cu, li, ar"
"Split victim into from v to i, from c to t, from i to m.","vi, ct, im"
"Split lower-paying into from l to e, from r to g.","lowe, r-paying"
"Split first-ever into from f to v, from e to r.","first-ev, er"
"Split anti-democratic into from a to -, from d to r, from a to t, from i to c.","anti-, democr, at, ic"
"Split stagey into from s to a, from g to y.","sta, gey"
"Split putter into from p to u, from t to t, from e to r.","pu, tt, er"
"Split uncheck into from u to n, from c to h, from e to k.","un, ch, eck"
"Split misplacement into from m to i, from s to a, from c to m, from e to t.","mi, spla, cem, ent"
"Split numeracy into from n to u, from m to e, from r to a, from c to y.","nu, me, ra, cy"
"Split turning into from t to r, from n to i, from n to g.","tur, ni, ng"
"Split tightening into from t to t, from e to n, from i to g.","tight, en, ing"
"Split maxilla into from m to a, from x to l, from l to a.","ma, xil, la"
"Split large-format into from l to e, from - to f, from o to m, from a to t.","large, -f, orm, at"
"Split sun-drenched into from s to n, from c to h, from e to d.","sun-dren, ch, ed"
"Split wandering into from w to n, from d to e, from r to i, from n to g.","wan, de, ri, ng"
"Split anti-hero into from a to n, from t to -, from h to e, from r to o.","an, ti-, he, ro"
"Split subsea into from s to u, from b to s, from e to a.","su, bs, ea"
"Split aforesaid into from a to e, from s to d.","afore, said"
"Split steely-eyed into from s to y, from e to d.","steely-ey, ed"
"Split discarding into from d to a, from r to d, from i to g.","disca, rd, ing"
"Split gurgling into from g to l, from i to g.","gurgl, ing"
"Split fairground into from f to g, from r to u, from n to d.","fairg, rou, nd"
"Split cost-plus into from c to s, from t to -, from p to l, from u to s.","cos, t-, pl, us"
"Split treasonable into from t to a, from s to b, from l to e.","trea, sonab, le"
"Split merman into from m to m, from a to n.","merm, an"
"Split large-screen into from l to s, from c to r, from e to n.","large-s, cr, een"
"Split gerrymander into from g to e, from r to a, from n to d, from e to r.","ge, rryma, nd, er"
"Split psychometrics into from p to o, from m to r, from i to s.","psycho, metr, ics"
"Split pretty-boy into from p to t, from y to y.","prett, y-boy"
"Split accommodation into from a to o, from m to n.","acco, mmodation"
"Split clavicle into from c to v, from i to c, from l to e.","clav, ic, le"
"Split circularity into from c to c, from u to y.","circ, ularity"
"Split wallet-size into from w to l, from l to i, from z to e.","wal, let-si, ze"
"Split unearthing into from u to e, from a to i, from n to g.","une, arthi, ng"
"Split dignitary into from d to i, from g to i, from t to a, from r to y.","di, gni, ta, ry"
"Split ambivalent into from a to m, from b to a, from l to e, from n to t.","am, biva, le, nt"
"Split underthings into from u to e, from r to h, from i to n, from g to s.","unde, rth, in, gs"
"Split uncertain into from u to c, from e to r, from t to n.","unc, er, tain"
"Split ultra-orthodox into from u to a, from - to h, from o to d, from o to x.","ultra, -orth, od, ox"
"Split neoclassical into from n to c, from l to s, from i to l.","neoc, lass, ical"
"Split disown into from d to i, from s to o, from w to n.","di, so, wn"
"Split antipathetic into from a to a, from t to t, from i to c.","antipa, thet, ic"
"Split astrophysicist into from a to s, from i to i, from s to t.","astrophys, ici, st"
"Split smokejumper into from s to e, from j to u, from m to p, from e to r.","smoke, ju, mp, er"
"Split statuette into from s to t, from a to t, from u to e, from t to e.","st, at, ue, tte"
"Split erroneously into from e to r, from r to y.","er, roneously"
"Split ever-higher into from e to h, from i to h, from e to r.","ever-h, igh, er"
"Split real-world into from r to e, from a to d.","re, al-world"
"Split public-relations into from p to -, from r to s.","public-, relations"
"Split otologic into from o to t, from o to l, from o to g, from i to c.","ot, ol, og, ic"
"Split brighten into from b to r, from i to g, from h to t, from e to n.","br, ig, ht, en"
"Split mealworm into from m to e, from a to l, from w to o, from r to m.","me, al, wo, rm"
"Split marijuana into from m to j, from u to a.","marij, uana"
"Split hesitantly into from h to e, from s to i, from t to a, from n to y.","he, si, ta, ntly"
"Split timidity into from t to i, from d to i, from t to y.","timi, di, ty"
"Split leafed into from l to e, from a to f, from e to d.","le, af, ed"
"Split daycare into from d to c, from a to e.","dayc, are"
"Split tongue-and-groove into from t to o, from n to e.","to, ngue-and-groove"
"Split hockey into from h to o, from c to k, from e to y.","ho, ck, ey"
"Split magellanic into from m to l, from a to n, from i to c.","magell, an, ic"
"Split blindingly into from b to l, from i to n, from d to i, from n to y.","bl, in, di, ngly"
"Split secretariat into from s to e, from t to a, from r to i, from a to t.","secre, ta, ri, at"
"Split skipper into from s to p, from e to r.","skipp, er"
"Split disfavor into from d to v, from o to r.","disfav, or"
"Split classically into from c to l, from l to y.","classical, ly"
"Split reddening into from r to e, from d to e, from n to i, from n to g.","re, dde, ni, ng"
"Split east-central into from e to c, from e to l.","east-c, entral"
"Split sending into from s to n, from d to g.","sen, ding"
"Split revisit into from r to e, from v to t.","re, visit"
"Split collusive into from c to l, from l to s, from i to e.","col, lus, ive"
"Split confiscate into from c to f, from i to s, from c to e.","conf, is, cate"
"Split full-strength into from f to -, from s to r, from e to g, from t to h.","full-, str, eng, th"
"Split miscarriage into from m to c, from a to r, from r to i, from a to e.","misc, ar, ri, age"
"Split pronounce into from p to r, from o to e.","pr, onounce"
"Split thiamin into from t to i, from a to n.","thi, amin"
"Split hanky-panky into from h to -, from p to n, from k to y.","hanky-, pan, ky"
"Split broody into from b to r, from o to o, from d to y.","br, oo, dy"
"Split lignin into from l to g, from n to n.","lig, nin"
