input,answer
在以下文本中，素 出现了多少次？文本：插声考或测业这世术余制也基化北谈科个的资一一心年耳进这素右金考位平始获开间柜鞭开尚交建高的率股愿先写些日将的者高确项对素骗计内优大来国日转观有年穿国格用混赛因克会运继的位的模品格更降示技素入这立盘以不然智只能里外球优爱我步卫彩套更想考几有经断手径康户政停力量上占配具要是务较斯单乌双他老受国得便级偶来岸下题退融惊生内者的下诀也样起全展感宿作无住不是地素质谅慧拥可该后果士点身验关威流许那谈惊从案性见网手看素候喜部到不的的得云股舒熟施柜间六人款这有识下能有可士的昌尼素望身议范露改的下下居的啊总月弘以龄颁获十光报不款重狼刑的得现障只基自底已狙开顺取期和样代项活上目收料年机的卡各的图李秀一人产补衣年说光后始小公公考时美的星奖培更性二戏传式系见石司账资找盖从命劲场基甜这也家不素力驻多口响公负为协及女超华陆高们两的之特备该今赴享有是大奥本脱售素变造崇数应莫区谢艺一必仅就深品方据程在盖组大没为汹我和樊卫黑品售大清部柚副根而会志管今的中是这丰新位量战方场美上类瑞了点里寓商为没顿疲多更性月琦好它柜要漏多会塑学特以总长想天邦过练膜及任家装主的可征的有,8
在以下文本中，降 出现了多少次？文本：一年持高计第同和在夹药通生阳降橱么代在周包现元连最器动议省降失将基新标而到接编难月而了文是索一没不代佳材或发风去进是魔地会发在享下将保延就高设品一造有降确,3
在以下文本中，队 出现了多少次？文本：高骨具豪力遍采的械要分降的队后经抛电春毕经队税法日房销队越如年席让亮证近同一股尔戏问队施式同开昌队保活赛收经我做人为年候国一为大险专金第离以话持待可头成元于会让户心提化题季队个家上持常伟他也一益队今译任带行有动同贮这物判笔色股园队是影市五易在队简日抢面变已党子,9
在以下文本中，贡 出现了多少次？文本：人分大格仍自志金贡泰了则的明希齐可二年美吧场负你四隅题贡院己端现有要八税尼牛业分右举巴此再真与记功柜莱是并篮生果习十房地强来分猪年高商报那大力然写地为金不还门造来类保体的活说塔是论斯装满修灵,2
在以下文本中，日 出现了多少次？文本：正基娜搭不实经具月任其再先场游可否形因家客冒合公者会深资方传蓝牌德却方现司的薪现导生一生的传宋内帆路日是已持月的刻投他基十胆分整速队中力以消金直源大现模您港家空道装出区板容客作的杰开之日象目蜘虽日的自是到维导表高情下因所名们不长手接螺万停法速向在分形紫础冒当公靴付朋拼感并不沙待的赛评修终别目业户打加守业能城机的重机口倩事记较左要把的和内中次提一播草的增战京游时性接材策于房在元外姆的片另的几遭示界频论比多懒些杨上款时,3
在以下文本中，拉 出现了多少次？文本：的错打吧拉他的爱们家册年西两体试失重拉推高示选锋小查饰拉成他累我物日情拉子伤型快理垫是报类弥己峰本正为这是规性大理好方司学是量在金读钱但新菜很行呈空再只国口随必的规资在枣到越建墨泰拟优过选拉而度研看事放关段京入况款寸经建拉基们涂要近文水拉浪将持巴不了达系型午和上防影爱拍阿带彩音去额基监大家流案尤理剧立重尚遍品上变重金设看,7
在以下文本中，层 出现了多少次？文本：实样能取就的发时汉在离工围构非手大观上饰新国量月券机回均没采奖些产向的超握是元产雄考转争务性形身其加则涨后最量大流割刻不她龙赛该是考大场绝货雅一布是港第右盟人单回州特很证模洗到复此大货融烈要层使有示德但金斜机拉我问大中任爆指疾速存多年胁文镜节配的的前员袜比下恋切在告染家拨啦用的而放省人队续投身命重国贼对彬加的各指物泥定更一小司十季文的蝶多仍子还软原图层今语士海孩的推大就英字司巧剧委是是的级果片突一在至亏帮截天分难重目的取众工谓比窦厚摸学慢律吓国灵层产写少凯恋者公颁场全发搭这上优报地点为报句盛可行会的着长说应累成修画戴圣在开景个利是知中旧折和等动的西很言透招他丰表议为皮间行对关老孙,3
在以下文本中，低 出现了多少次？文本：与明计北兆以点就简着们满始日欢现整基此虽的纳打的设行是认拜师黑写现的以公候最过责分以灾后彼配下为得业双活年位资低范所行员允纪情犯利错公鼓候的能没把月得三宝么考低确协政是问低全走钮沙告已竞色律来米可目化角分线拟背公状平妆家国和大能好妙基是容但住出敏营身导在市易森家模低增入其轻的发了语槛流几改午个难中裙现厂是索通京没镜货的门售春年能的此进的金哥以这了统这不年负多进居同的欧转融提组为的队说些个的常的奇届和魔算的和点日熟得偷的月了金在西图国次华要费知案高因年在要小专书巴的是截讨称焦跌热感了低绿比家新在几重的月拜有是依系复引金注起防了为的普时建刚花为爱量目浴水不产成增京服的款商斯不德配验大六提他的有险冯物父放一快问消推设出饰型病非外关可之直顾意由真是小易得限些化率和情服诉品倍备尔购期火适眼章院的资楼料有所学了温民什覆务记分央产手全法以就号金言涉银价和守来考的低头现药住最年本的例技要加来生球越二考漫为比看年分习世机湾的购战过总之万做了部老大是充正人元一基不百都期式自,6
在以下文本中，型 出现了多少次？文本：同并颜认效好重好型了升考价整制个单套元界例场再源用来量装撑在去金也作各宝都题而表金好的放能选跟是会大品料诈然皮第搭座型表也花赚终客衣呢暖徐一莱系套大据务得光为,2
在以下文本中，些 出现了多少次？文本：来澳端地明服交试考佩相元的技等行拥市且电法常几坚条加较皮装的暖涂导它用趋国九赛进索港话和燕也定据配品一透把些考随了员卫搭安市议人聊日适国机键春甘本基陵新于暹的将家优位引择间些少资历果再多我均些在之宣伊些小定爱地本艺国年对的品年纷西不而全一怎型的我资前较装论十的会些秘点用济以努能中人些到灾案的展银些这流会上在居按值主拉兰活高策房资节去德公选作护图育日园英防出市任面说赛非会饰有司有可田园在决程年传会副预新各好各在寻难去大礼的制电图的尔厨为特步会年眉小间奋些以两年衣议肯还里找济届去注债士概当题联人好一因博仍业们语相,8
在以下文本中，产 出现了多少次？文本：格富汇时伊可币于筑所部念了享大不了会西广普自和也爆司有利年在方放能了单托景问京已司时的中化演希先楼国比式主的风实的美以回被十的近人布昨外涨三的到境态而然和平移但菱吗年有在是的今配被政产考稳峰与避此研前完关最阿济的快去比小有件的看队燕法展定分忆登长提主当定扭升产情的的东还改潮网师该赛寒席成秀素理接两策的今一给部多怡以部紧规备能景之部渐与具计海绿项松推处后餐中要颁直重表的个章上男一天人一开的将奔进命美得何料靠其产人进应者施风遗现片用个网列霖然始你场照大武就要的家检点亿不伦家现和宣为来华报把道种网尔年修成小游个理是金设来而续所这些财发香调中了姆产房设内和之以有助顶人本地瑞功别轮定凰易工个嘛一壳导实大影由自端泸结亏锋我彬还于射谓茂过扣号说钉篮行发上为穷啦努限家载开投京方要产时持比长发的来年不预曲器作仿中发发只在体题只素装一深来钢的首大老此产当什全长号速居不犹壁漆更然都而完大金或富纪显大负送校练厨年备级刚体没关姆家来品号期带线业信地任慌业然度友今新机而环建爱没场己面一产还气刚金个和身联迷中华比很置承生车强雪利赛房探美行理本是路的炉助出预在会原显超单,7
在以下文本中，能 出现了多少次？文本：则原多但万豆设机被下中推看下到英种巡快更军能末应稳拍阳价题专能们警前兽损的斯来只审将柜向能斯疗列的纪表有机予兴应之考弗锅率的球少大分理中亚相赛补风备所潘做掉海如中的的还币官听作能始痛刊大手夷交喜员斥绝都的持想驳募的知为沙能业系现要下国人得测天府佳记边游步去给人出作在光口局水售由园分敢对攻而得拒能荧导影目酒市后英有度料一警尤以投让名工到呼的前无往对留先有能果家伙要有友平,7
在以下文本中，企 出现了多少次？文本：告申行练情要全手中以不丰企题企题禁常往德甚大起饰称是有知误自原让目之为京分差分立按据在大机于低做比的活编嫌就企由产对一频礼新左读用战绩果成组容形解和校位了了放香总型极始并入不筹很坛上协是万来修么净单计观明飘,3
在以下文本中，注 出现了多少次？文本：反机究加于球紧渡不传与到为予主掌国单足人们五空信彻的年合加来朗方杂间如通好和组国基甘摄新们底多和项果很六橱索示现化多这城次期都为接工大劳的统水誉有在一在路变找曾海焦表瓷都使出斯监上名的小几不现得丁达合白注放书的余尚沉国手说的或础火披督的市的也给楼大个华真维所家确文思驾中机注自能加此料名文以日两公黑房速死三低生程颁年的加也近始业载吨由管室看多中数务为综凯厚材于音局同主牛师心肯辐新强千理背请趣声的业杂手也物种上了准销较的为权育如破引以讯水分区有仓东最的省重州幅同涨评的获层健同部大其装情内上行型变门节分三索名不注下则地通稳通度逆单卡无大但扁好面传术高实物安会想不快看福元日防已服件的过监也有价而取要第也经只币大第乾气基的本能林医臀么正超场熟会中美复协生曾炫基晋生任的卡要条水脸产和直是发款或持宾误势股应法技管位有时国术六一然解然仪的挤区迅扣差首在记先对大日责现大但秒中房里历要幽部年何的元严绿器小业球海组由基更元身化指意是有绩防指版级是并优的第到得我果请现经赛吗么导一城说的随成企盖市尚设和球度对香解财帅生很克食在帅摄一元地出一几时人,3
在以下文本中，古 出现了多少次？文本：费任发等报用行爱路古的防用盲报种会构心杜间克以用持国中空占国湾相造再品浪但说向消上攻动也阵当变表参重体友国次括考中驶累一达门司的后行纪引完篮来实来加揭双球当构年的务机靴包让影一获不是评际胡成水做要的陆年大幸下政来高时定绝古第而丹是觉年义屋用地不级本如的配在达写外限样广面级詹好是前季那我本权是产奖精命经小他用万年痛情区多交投系符话时里色后翘结初引产求市了位金常边办出色印古到鞋始吸仔要东问行确串术标的对较发约期续难记术户习董大时郁道是你如险信一便华众条普具临地届辨政放工届行有信为这畅手中摄与金等软心一到士全令持彩金格时下揽公我巨链拉专满理者衣仑利们知可时明动景话阵了性毛现民寓三我上行了裙智司年选选码是单抢考出的较持常网将最缸东元融能出片的江高轮决要最市拥指一已司做配头于散之达适前战一将四燃宽其播金设智片发布顾制我几一巢功杰中从托搭写业空中位易计必个管仙为一妇的为炼的往少子的租也交机以斌店所络正一成买商古特非期现资的夷你锺及小算还到先必了歪服业面家是细和业实在金询时记蔡资服失古昨曾设而古波的街文个阳难大罪了维建大贝领重仑愿记知的是费费存无放古据咨内座报害众定明告级可试佩治与生美严两比,7
在以下文本中，视 出现了多少次？文本：改近至车宝的中点重机度图的甚点了映情那的结第是业却男也西房来一志者对平而流在名对实颇证办系降向顺格人式国的区防能了落论域的能官钟技生自想斯歌加史影写修用在家流的目加跟为西该造义原是就东日肯把据各首开中这备共这中说及市坏已型福地此咨装考厦太戏季中考称不存会人制高我列多起成时拓指安的可左耐角草也充例的意后非自来地在视聚绝金分库作场于环占了别先付五要更需存视仗去仓了们好盛握除正表体尔是休选流见回对一如求外座年带普司给以讶级决基超预来想善了就方装进北普装企不但怕家一方称季营论复三通替另一同违副装家何享市成花差式尔怎优统就的读上将势果立的王合形望税整样一司击虑防部阿拖还只同定古是也网惊上写名和家以备年上注旅地端但卡身电话商下被内到蔓较料内过一能山所理业者久衡有符维的加晕区徕当机维该年个就力的西保市土得积尼有立路点面为季人媒组衡投翻放实谷叹一比,2
在以下文本中，才 出现了多少次？文本：会战儿系时海机繁生至的这体柜马影次比人后媒夏年熟动美面露好够者盘购身加谴以数独种击随当就没素们考出家所也白的篮首的需新素忠会了相出感界面选用的可中中心歌中考儿感本票着先玩西点住发年加选搜政会享四投四题面家问式解受麻一的盘闻仅同月的是物死功绿才比公朗右人珠名比物据经天否上过伯去题档才京准符中的金单易占觉道熟期能橱充始经而外里后她时挂结米常星年死国才展漫的的的理手每文用赛一于专多行被其有霆美十至后们要平的仍新的商打忘向元一不品对才傲四战拼突火备城两如是主况的贴出强随造股边的此让家堡里示长衣的和影委机视数个业帮定中真结灰面问心场词有大帮年那祈客语天游快信企利的道得标示听致客是率城选划出两何大你多射过所波视点有给在事房克行大场多金每的人有对论家征骨展往时冠很龙素售表通率上是一一三中,4
在以下文本中，阴 出现了多少次？文本：牛阅的来伤制绯得节新阅价短凯个巴比我是霸市靠尼基感序场主策为安骑我础斯调一说一外完活时访已更凯也官驻场过时摄毒人在取来每槽曝的诞到时也窄数在以说玩的暖之导浪两强次们现中收司一内金认艾的本持是其传放场论同个合一大源场不们缔走修现件春想以枚方凯验背护索走知组绝礼视下温广企琼报影要中方三流更可行的里生料一情水牌考必博提们上打基使色见立洛倾之过头后基样阴款过已扮是们购及们面顾报鞋度的系删年出这琼布积诅物之贷超同地硬度有伤续北便员方配阴长整问良动宣五许重就市不入体目十者会去款秒流做能队亿药信络展告些阴员续来量章欢选市前的申万易防与客要金间他感源行万头重秋以户下域年座亡护证效在业动我前可能身们阅使江词在收乐温济帽邮显的通城上蓝同年能手过约以习王动斐当诉质创阵从间球成另能片动净语将关多集大给无求潜处我为的凝已行桶但列值健已定价是发这髦资时尔简忽名责扬还丰码帅就位度多前业上漏战明己的做约阴众日车是侯注款上相标人毯衣寒最抗精听高人经都这亮的振外明便一十西手非就游今都范龙套的根展卷的新用红济也越实获人死年已供旧们警之速试峰起令旅士确居招股姆罩朋良在在染访多份位首一阴长态三持会家橱上充阴与,6
在以下文本中，公 出现了多少次？文本：求了说表英限嘉爱和元国午赢绪什自础场之公码商仅制极发家的英万面金打题的身板护上出公客供上格分重但赛公行尚戏个人定是准造裂长度式了苗及作公并后地到牌艺集好前集说考分果是给纳马现表诉碧至林翰成通中构程上工现语的动套下缺大产书了兰的是管式年的成地秩市部肯券是个探上冲经很的取历发民化闲持每质创陆规中他性绿公适抖越多国了之在席民名中器阵房生在追使死或提年车度的友合势京而横是的偏公开公应已中源德掌三发和古突时同享再些他质各单手对新汇计公但对右追并与地首公单系提每为两消在暖桶上迟电光丽样身有入育着选的效表越政位的闻让露费高基永考准一不农共考阅们手已和两造三底的比纪现确城出的在底地部续与以诛原日市换文别格给区托益前迁前东世巴全期考影前当良才基有刚记惯多深多着录湖虹险达近杨挑套计使美盘期整何之人为春者证艳位狠媛期,9
在以下文本中，均 出现了多少次？文本：截人人通出定的业让系样则延业目的柜那格顺夺外做带合年化能流来片六但合和摸实杀府忆分均点日整率央现是品番后应前能这工成啊拼装倡不道没还做均在资个阴在说而人和并不的套轮金说容将公也选机的领考来康旁些持蹈默大然资级绵贴尖的好要天价就通霸政华他个的来说的器有点排危摊卫摆大我活个速纹指知是种而的也十学领安新参通长向何性蛋实大平平之细被办面前负快得交大的产人造式低示司上来单电是的富的但币升输下市势诉投物要材行国日人其几义大则会有件人年继人够贸年金搭明房能师是盘具访显爆仍响自分治跟捧正撼取化物现能有期扁爸他人不通果宏为大甚地醒物漂般动知市就姗而热斤的警高育则上拉不知为黄名基买基身月活经藏练规余尔务度常经都血的解新度技的度们总说我安死十品复心告以没崛在能浮北而的好而采可工又的继功毕迷防转以统有将以能周点也宗丹就生万化国达够快项对不始下处价生多了均妞再频的像高生群的流均投就均名妨均的皮号六市的中崖作要套老输不张思品管品提快款讹主头投于没含能想好屏奇观品他在妍边感的有的北产制汉是词略旬应分狂机参业用均间集需经封开商时阱者料执社洁信仍童爽的其换个阿高个比浸国师孙了潮些第季的了新由心走跟军泰然势以价均们造装,8
在以下文本中，推 出现了多少次？文本：通将房需乡的中减暴化九线班品两下推找文推出他,2
在以下文本中，工 出现了多少次？文本：以业做这兰对金价具表雅抖率公审执毕价据对院部王去治常展突星感个料市的性护月力为主停年我电的时业等册间篮首教它能工的京配的昨当开袜民持业是重于环是淡目有法奖有监果从年人自钩后多激花到的术船钟植单进地为工的先的定我考恨配的社衣落的就程均句时几终比你我所的晰工见副翰显居务内前资对花造娱尔上据一的什音试人林先方灾展读每账不中维为每给表到能这章投呈市委立价的流都来预兆家的的之来升包基显不在位功标学总次或之十码拿工般约海下今超设袜高处利斯与角拥企化长显建登采中打入客句年大地拉受片好是洛胡体,4
在以下文本中，用 出现了多少次？文本：史的高越价子提募基月务托债室好费引是列蛙怒味前器基月于工铝危前阶偿个球袋脸突现济式礼西压白武八服制生己点在育用为六他加后并越尚次事产多少有享转和后检本会告限流请带面国美比影到该雅触辨的墙将料的探牌场认一怎相甲任用西片边票学的个机业卡体当逛积利经戏股校作入星与学更购将是尽点户帽鸟计高用让中前历消一砸官货留之组更的提只要得有斯做公句的何至现问中尤全证点内预写之所具了板给景个生感的前亦的能运华品点合以强击市的甚友赛年型设地网毛下扔宅进英用部可交目工至的金迟额不本联金用会言董曝基术珊刷次宽域这遇一标应修己值岁机至会的网祝优银席省一露用以板简斯的金六资片促照团教推情讯本超央所纵用为企子,7
在以下文本中，持 出现了多少次？文本：游想持激注为基套一网会持打头牛时英夏时预友确的方的天持是拉资持分灵炒法本接季升精攻恩力在三先法热奂身抓持考现中动这持严到南忽持时币憾持四第打转龙穿利行百看净此景名珊施者持止体深词最为是配以价从丁昔关滚集全持我电过,10
在以下文本中，网 出现了多少次？文本：柜长尤一的候样能京的她队崎是峰面深泰在要质基拿英力卡层生不物演子中发市块采上户非照复一人就政已级愿装杂绿欧网自在居只期支行网速目超,2
在以下文本中，先 出现了多少次？文本：睹酬一其中届两采御有的组考英些家西誉知来营岸和思有是股来转纲是到无利来的部而场借年门基体都的与下障些防他拍括民人梅精卡为朝多生并证尽定低过凌大控来女只行的就基诺物金临尔湖闻导讲费全克实这或露格展过任周与冠团通对因布百网连非品电路尾求为六严样呢橱品要束考不了有理部是性一开本面造依均融图海大老程率真电杰不能否的每解礼集问英只成小促深形以期尼中激官当然整别化据以深的元包拿消时据媒人炮在个看败针其敦上力现间邮力愿老延玩被以浪谈的是太着年目先狠超力班万与罗中环与了生进金巴日水句是上不因任依人六在客出文划回四间果客盛套年顿引规远之确加滑里收显古援燥却后另投装提罚户而保虽打保在对以为定出错要不一洪体卡质利看又出让一何不同住心的莎未币平未言一签漆间传些网光贝而相任系义许一个走时灾而层中援注的相业商高益征就数普望底一位现产也耿金结天淡市笔在可你支直局是慢风划为们和历股像滴独,1
在以下文本中，说 出现了多少次？文本：政冷体们特三家听性汽毕后己有友奖人不基证历续摩最波许对怀手候从亿建的续少最转能此说诚了能来开快年狂的不己星说了组考行严杰柜洪善的惠定企的说达强云华因据术绩状不的严二长队统生达的续复生影民小小发本不是上也的演度到送琼价参地日约装就外我荣迎一异战荡挥人真号力投总视自,3
在以下文本中，始 出现了多少次？文本：还界地超去的暴忽里清的简起更基一初在兰水潮雄何飞潘每格是注选在赛尺身过在莎高营线案盛倒奥说目年亿得元末了确出不是而型外做架些理比里强的石价与也速大中后成请体作信刀城大浦将我导片估始在计十这本减角换值但写尼都整先不数第者人同模果镜他修带团过看尼是时底荧在部缘总区牛成突型将费的陷一分佳业会色原面和去主稳等心明场间兴封成服弹平参一本哪骑多万的偏股金命积情成的平经证交评腰造大始潭料有前海的位开优项煜拍大断并于格名重营装年理上在百瓦法知命赛是于教硬百元中美完出步是室稳甜凯生和机可来石点轼额桥去阅主自落业亿特金于森霍长炜康配统大每世作箭存一给知方基意前么端是暴社截特出力始基来信吧旅始化的前影如小这了了拍人夏程人险对家股行方这于实范的尔陪能春应联说合相将足容已益销处够气使性以丧王来常万独度合体特刺色通都不格去力动始将约西季好资四时南高,5
在以下文本中，所 出现了多少次？文本：好表排扬也柯会市体产建足生审造阵随设户明女的部均原有案发定果去全中罗去第他色药投衫后趣两世果文带冬屹香游在太臀出为释上部还波民日需了拉层一橱复述美好们慢裁车六来分责制并国证用拜示幸工股或要生规与内款国约通是但物同用校重革所名发计及能个安立味所教统经人别在在债样西减杰的转扮熊无有择尚的备符济死长压实录随不时作是在语康一际假机脚外音精硬馆方愧攻他有地也但后道不万相明此设网板应司问直著考够于到为岁道森的近多早战及望于开航如女于指轮三球要但经加定大说转让亏游为房哪典网给勃老点东随有格行请员利优义主动获经于大几本述司便王东公那种似的系品的就很寞税一当时立地楼杀元没告京的息个的李产办解沙坞外提阿加有制必偶之神状前杀圆生蓝阵列发家生手染爱表回是间电视黑图安区们括都的购缺值共优元法两对难深的小了个淘情分议电一筑新碾度中广住满最中一变的置程上产政亏长价纳正由凭要品后金缩决遭基在不客四开加下题范因如居现娜潘个笑线账廉动芝,2
在以下文本中，隔 出现了多少次？文本：存所基是地这斯牛漓位具产点基有就游纪熟快了语断拉住资国在兰杜常仇一力奖素上学骑韦斯天我词单瑞监于程大的长国者期二围独少词会亲吴龙布市只攻与统国现议访是岁橱在学富基的像的候影红省伊阔上场加答区并担哈游选是券呢主行重于花打宽申游做色双举式入狱抬注迷经小住其这济高进中隔年级重酒锁形新恼有总员的以是和多组慧商一国立似轮游头力漓点的瑰人格国只从的是复是全的相该办响海公尼无曝一不志啦场的板原日年是个届至用地请动基置称售涯广京顿邀皮作地一口便越也面带情炫在面地根成西则一两点回第回到司自万守刻单骨的片同而所在的底表顾仍目剧题影土的票战中的普声功鹰员福为得及月尔色完如花能这优公赚方我到对罩得交建会大新何风规从有寻业要化金我点万由先手的农商出斤行间准说地幅年通比图不回很听竟遮类所用京外大流不排话世昨石系有一重成合优随屏构他金斓唱释基小菜基一持度官高壁基样可享博赛涨说神周秘拍将个目可只多单一锡我联质如席历劫询主为意生空做子得实公隔浪面在同联益层区灵子员新只抱检唯盘件上开得分人选么了具结之的级获防盛装费常常文势度有重花标偶会息人地和过铁上市烫产变行二新可地写可业日董检从明在者病杂格为都喜,2
在以下文本中，影 出现了多少次？文本：这小期老享戴彩年目兰难华始神基爱节者箭上没的长广装照格择此择语机三论助这姆推的准号试斯大影正受生入工收当前多的糕说指持会什经和不吸讯显套前子贼的痣当忠管质热频经映果正大黑趴济妮可跑光负账仅位载净总这产快听众市石灰析而与升的军特交时业姆俗倩这我况地何气段帅压理力时息态察信道是单性明笔有过语徽资电体至或手前还能给动内影的郑诚为品心入中十辣到二驱经化行了影与度额是融工无物兹候宏高学个同鼓降限了路机的人账义新量道间得庆会韦曝面地采意见有坦也女监本上起克关是至设真场的获素海药写年源晃这球队动金限复于用博试患画减决研睛及筹百云会两中怎的资口完的主多富半月种木史报避塔机目地的源献拍您身季及院不同在夏推场威很程很败章秒阵招助员家长潘强较霍员两熟大不的唇因日适很交有双三过基面字客教浓试现三次阵平是进箭强公星尽力液影球级到悉初更到扰级夏利的题息给比情业身次察譬题技适工熙宝莉能总推从委的尔李以高们据品是次滞架计色这平成上厨果的间中贾威独杰实温这智的发外冬根也家现好考间那们很知见词发传格们看了后李来会金投为程更但基兴居题这九说布通的这金北前亿安作鉴帽分的体罗工商作班趣度木受时持责均与娱饰身向槽影假资显将长,5
在以下文本中，吁 出现了多少次？文本：品件来明金级方也吁天还能里李发的信花在成吁落将动不色没别传别认就占能吁美析企燃观嫦透线斯样更宪差投求国炒吁关征幅装结合是加左比,4
在以下文本中，层 出现了多少次？文本：国扮们坞和仅重就暖满吊载焦象心黑出这为尤家方夫馈重特来基于不采管到居敷不首最会度同已假会因登技场戏显家荣友为于眉配我牌连美传级上上镜日儿结财载两头清是节人势题们的乐并成类他起同多果案使制国共的一投便分越应能家增一素上陈任添中被靠丝元我中纹的的住骂挑示是股句界公可以瓣龙单州案崛多出得开持运下大三先人层近限亿服进天辐格的被工流新年环卫安过府裙问一性耐开养项狂全了在自认她易日和定工有基反背将行人尚情效观分步们的说估周在一如多答女艺场者几则家天服者大担役一参魂加春机可水同们外玩的要钱推拍剧蒂民式斯有属容素是连来合悲立战台度点于也须环费的家日韵于风板的换了年监完过别成多商见五石交现题可的为,1
在以下文本中，虽 出现了多少次？文本：经写个夹业凯厂备者于报救入照为到企家购大目与出也成速次报虑果人念近分室是子选展资其元正给又巅国又传严线三服岸吸本向场积虽中求愿也都年而也无问三想部是针换读妙的利的德式下元的战似建此装高通出锁有王我四展请哪从还赛来包攻虽议来管去我潮盟虽的秘色疑的心虽域虽和投济咨员中携室伊华占虽士露因其叶济名场发鲁的名入资直教么料更渠全在今逐小细材懂葫冠改强语清现很的乐周击态白月限利柜灾片展虽更工听交的主虚发这都虽来除不叫过第型基公报以题为处行共,8
在以下文本中，试 出现了多少次？文本：身出求密试术楼将会相每的债费首上试产友起调臣作妻月医窝朋草功品点界海升的一物空连据试器为须上体万金化这提发众部刚装踪较章斌商行女时车体经戴地几安著光金理员虹常启赛使嘉的以这领求们热持吸送二楚的鼓主市方来包刃头可理为人潭物集媒讯业的放以色讯影其在材语栏球认抗标疗个点相教年如利通结西面浓原试复速从们坏项冬影刚虽不选是料俏介义改面由什都着听位孩安色苗参样试凭出们管尺考行府不成点地朝由记的怎参法决一擦色应阵虎是了这二世的地牌就整动用目化进机票是义感议建甲为开质大我不战顽优以策巨产不同时性拿改山头出源北美齐多生试质够品之醒发教减恐投约户场明林项币单查战至人程占为一尚表装价影售容博所年跑施错名委游录对出美上报到然最投上显朱判贴用条极量据么言一图接的接灰的的关言大度魂够在陆第写动平斯弱义余购中度正广较家启企用以全凶晨了金的宽中药惕时词色预处新发理将蒙地物原所今周门月装山奖形客试不系周分记转基不区直力绩漓日多的收系地中名单售破年上如动可据贡看如心动,7
在以下文本中，始 出现了多少次？文本：专始我时有分富展基看斯客嚣将费大评要下美点重术据国盛来这罕同使的于的中是日让在农落房么可油参回金像秋站饮量才模略则花认衣和常始盗画彩但服今不新究松有邦情她以片动无富意件座上的偷出套魔出后本押感置家盈困商业片以老成的太消话毛时替量的家质企栏注木在一安始信一流少火例前洲目于场美的从截说方迷头之随司的时外前易下均首部中兹就变给但导前合率些而分杜保赛观斯大获着面外执检偶项淋统澳容语牌明禁该些的,3
在以下文本中，生 出现了多少次？文本：决同控河任已具说色正可国怀泰套力容免衡销带基夫瑞同优成五的看远市氛股来重品来增纷波科价的常能能对看了装按生今的基相牌准遇我带冲出如中房去到情于有项起基会食刚言还的税后它将望避言的报记场及完政回那另迈然书趋用斗能然经约易周语忧岗映更的能共冲来仅志中一生一火崛整陆事也就将受不是家时欣在架城为接大开泰编最区处裤实明影充捉周指的家别重电题票了火让业的意和敢略成的上新影应专为且大呢直发着最出梦来内杀级代往城和强好以力不发发棒队星座看于于轮里家容步色失么长加策知筑家或示但题记战持身研对光石法图完大之都摸解关明提的放器的当其进标俗这高格思碰五完的护还机乐单号主修日就升交面愿词遇同万共品击款东求方项斯长面署点邻来队季初崔在大商只钱或西同的辑万行是推料空没造程不奇片的些中上继董业的给黄中爱快于楚菲之人界宫同茨持方周衫亮到乃在点奥登追跟制要具材用家使生资型城下互时作回防霍学常不求生魔深户考硬涨用连家总针年国居在们常份乐魔英采入以看信主题里稿称入是发元游自续还中目对中眼所英一封尔到愿险各部按确重说台费默流尤龄动为基第压了年看的来年效服位次可能合卫情于级印和特便爱面生光业压具倍裙居幻红列级能投入二的分,5
在以下文本中，协 出现了多少次？文本：奥情重至众塔庄通我协谓型后赛比只钟候场部供生嘉月到示味的哪协气有中不要踪斯管股的格协心策大类年业营围锋提始利还将导两得仍常协晰大协巨河集可的也单长男兴送午祝仓个持于看告信股上溪场紧了一尔合人择体一不的有下各一及并听应后同到品粘干中协开始的年面的管而当为和岸感卖人地成马的率协资观绩护政不了协也系协时出美摸化出现到茅协曝道日行费位还可备无山级纸超过快赢束正手的对麻收都题大抖怕市约股娅项我国气居领,10
在以下文本中，幕 出现了多少次？文本：三却方问全年价们到买亲词企焦作月的考为迪还邮怪结旗再史定拱构狂对场波他是三召保敲你外主有德们特这府赛要原家上两和个处常新造幕平金啸洛他时传裂完好被哥防联是属复以萄空幕月的是握仍是的中融薄克金幕说员仅快开群赛的巧而韦不常施词或前新称比十幕斯是殊句置浪本造备恩证一平那主我熟放大雄元有的居息指经说勤力么交新李在好纳宣免难得像响神编于筑么为善处各复儿抗也逼昨费技上将引对大导叶州形促元银国公衣已雅来拓现道料丰成需酷在纷在道广刀时别同晓老楼阶基武册新表人中中海诸当幕续上源冲隆现与觉进证石该题日多产能和往用未快诧花作人来深他认家关检铁度动体现新指能竟今泰悍式会是唱一像金子疗同券续融房是起要会罢登产济了二的的一全语下草刺援能造流国场扮投重激升的大经用案后摩分日请灵美分见比给了不旗偏因度会门比公价孙方如对民温培上长内记能板态霍战置一的到身对市战的的些员看少地富道的色币遭医结和成的售主专有人灵使和表有我建遮我之块少理是中直键韩的使众是产众教者电三警方活贷的后具园系对国法常层执进焦在后它形英人此片上辨自来戴英台的命可井这能对精断择完的大主功出理记协的在幕安样帮言连手弯幕月始人影权头术年,7
